circID	read	GT_AG_read	CT_AC_read	left_backratio	right_backratio	circID	annotaion	length_exon	pos_exon
chr2_1453694_1456282_+	1	1	0	0.25	0.0833333333333333	chr2_1453694_1456282_+	gene_id "ENSG00000115705.21"; transcript_id "ENST00000382198.5"; gene_type "protein_coding"; gene_name "TPO"	335	exon_number6;exon_number5
chr12_110485078_110490171_+	103	103	0	0.936363636363636	1	chr12_110485078_110490171_+	gene_id "ENSG00000204856.11"; transcript_id "ENST00000547539.1"; gene_type "protein_coding"; gene_name "FAM216A"	1052	exon_number1
chr18_26018019_26039456_-	44	44	0	1	0.511627906976744	chr18_26018019_26039456_-	gene_id "ENSG00000141380.13"; transcript_id "ENST00000585121.5"; gene_type "protein_coding"; gene_name "SS18"	786	exon_number7;exon_number8;exon_number9;exon_number10;exon_number11
chr4_39874289_39877153_-	77	77	0	0.777777777777778	0.728888888888889	chr4_39874289_39877153_-	gene_id "ENSG00000121892.14"; transcript_id "ENST00000303538.12"; gene_type "protein_coding"; gene_name "PDS5A"	283	exon_number19;exon_number20
chr19_16088027_16093753_+	45	45	0	0.0148858749586503	0.0360824742268041	chr19_16088027_16093753_+	gene_id "ENSG00000167460.15"; transcript_id "ENST00000586193.5"; gene_type "protein_coding"; gene_name "TPM4"	543	exon_number2;exon_number1
chr18_12366965_12371691_-	48	48	0	0.457142857142857	0.578313253012048	chr18_12366965_12371691_-	gene_id "ENSG00000141385.9"; transcript_id "ENST00000269143.7"; gene_type "protein_coding"; gene_name "AFG3L2"	434	exon_number2;exon_number3;exon_number4;exon_number5
chr17_42345559_42348539_-	63	63	0	0.1237721021611	0.406451612903226	chr17_42345559_42348539_-	gene_id "ENSG00000168610.14"; transcript_id "ENST00000264657.9"; gene_type "protein_coding"; gene_name "STAT3"	392	exon_number2;exon_number3;exon_number4
chrX_16818574_16820255_+	4	4	0	0.666666666666667	0.121212121212121	chrX_16818574_16820255_+	gene_id "ENSG00000086712.12"; transcript_id "ENST00000380122.9"; gene_type "protein_coding"; gene_name "TXLNG"	394	exon_number3;exon_number2
chr20_63983130_63995482_+	40	40	0	1	0.258064516129032	chr20_63983130_63995482_+	gene_id "ENSG00000101161.7"; transcript_id "ENST00000266079.4"; gene_type "protein_coding"; gene_name "PRPF6"	527	exon_number6;exon_number5;exon_number4;exon_number3
chr7_77349351_77377390_-	23	23	0	0.232323232323232	0.14375	chr7_77349351_77377390_-	gene_id "ENSG00000186088.15"; transcript_id "ENST00000257626.11"; gene_type "protein_coding"; gene_name "GSAP"	958	exon_number9;exon_number10;exon_number11;exon_number12;exon_number13;exon_number14;exon_number15;exon_number16;exon_number17;exon_number18;exon_number19
chr16_19608178_19609021_+	1	1	0	0.0232558139534884	0.0138888888888889	chr16_19608178_19609021_+	gene_id "ENSG00000103544.14"; transcript_id "ENST00000540240.1"; gene_type "protein_coding"; gene_name "VPS35L"	548	exon_number2
chr3_31576396_31580096_+	153	153	0	0.784615384615385	0.980769230769231	chr3_31576396_31580096_+	gene_id "ENSG00000163527.9"; transcript_id "ENST00000295770.3"; gene_type "protein_coding"; gene_name "STT3B"	395	exon_number3;exon_number2
chr7_105101425_105102194_+	28	28	0	0.05	0.551136363636364	chr7_105101425_105102194_+	gene_id "ENSG00000005483.20"; transcript_id "ENST00000311117.7"; gene_type "protein_coding"; gene_name "KMT2E"	472	exon_number17;exon_number16
chr13_45516143_45525051_+	15	15	0	0.230769230769231	0.258620689655172	chr13_45516143_45525051_+	gene_id "ENSG00000136152.14"; transcript_id "ENST00000349995.9"; gene_type "protein_coding"; gene_name "COG3"	417	exon_number20;exon_number19;exon_number18;exon_number17
chr2_152123766_152135603_-	20	20	0	0.0975609756097561	0.333333333333333	chr2_152123766_152135603_-	gene_id "ENSG00000115145.9"; transcript_id "ENST00000489389.1"; gene_type "protein_coding"; gene_name "STAM2"	920	exon_number1
chr15_44328685_44338317_+	6	6	0	0.027972027972028	0.452380952380952	chr15_44328685_44338317_+	gene_id "ENSG00000166734.19"; transcript_id "ENST00000299957.10"; gene_type "protein_coding"; gene_name "CASC4"	416	exon_number6;exon_number5;exon_number4;exon_number3
chr7_128562315_128574791_+	3	3	0	1	0.0652173913043478	chr7_128562315_128574791_+	gene_id "ENSG00000213280.2"; transcript_id "ENST00000393266.2"; gene_type "processed_pseudogene"; gene_name "AC090114.1"	447	exon_number1
chr6_99412551_99416428_-	6	6	0	0.130434782608696	0.315789473684211	chr6_99412551_99416428_-	gene_id "ENSG00000132424.15"; transcript_id "ENST00000466057.1"; gene_type "protein_coding"; gene_name "PNISR"	1856	exon_number2
chr2_8908621_8958642_-	35	35	0	0.150214592274678	0.573770491803279	chr2_8908621_8958642_-	gene_id "ENSG00000143797.11"; transcript_id "ENST00000305997.7"; gene_type "protein_coding"; gene_name "MBOAT2"	317	exon_number2;exon_number3;exon_number4
chr10_101797980_101807901_-	1	1	0	0.00588235294117647	0.00709219858156028	chr10_101797980_101807901_-	gene_id "ENSG00000198408.13"; transcript_id "ENST00000361464.7"; gene_type "protein_coding"; gene_name "OGA"	1498	exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10
chr9_37768076_37770739_+	52	52	0	1	0.852459016393443	chr9_37768076_37770739_+	gene_id "ENSG00000165275.9"; transcript_id "ENST00000509577.2"; gene_type "protein_coding"; gene_name "TRMT10B"	462	exon_number1
chr17_40391506_40392737_-	25	25	0	1	0.43859649122807	chr17_40391506_40392737_-	gene_id "ENSG00000131747.14"; transcript_id "ENST00000578412.1"; gene_type "protein_coding"; gene_name "TOP2A"	595	exon_number1
chr7_106371656_106385548_-	40	40	0	1	1	chr7_106371656_106385548_-	gene_id "ENSG00000243797.6"; transcript_id "ENST00000490856.5"; gene_type "sense_overlapping"; gene_name "AC004917.1"	187	exon_number5
chr14_39313340_39327022_+	5	5	0	0.0308641975308642	1	chr14_39313340_39327022_+	gene_id "ENSG00000150527.17"; transcript_id "ENST00000341502.9"; gene_type "protein_coding"; gene_name "MIA2"	631	exon_number20;exon_number19;exon_number18;exon_number17;exon_number16;exon_number15;exon_number14
chr3_66236544_66263379_+	21	21	0	1	1	chr3_66236544_66263379_+	gene_id "ENSG00000144741.17"; transcript_id "ENST00000354883.10"; gene_type "protein_coding"; gene_name "SLC25A26"	416	exon_number6;exon_number5;exon_number4;exon_number3
chr17_67945409_67975958_+	78	78	0	0.318425760286225	0.461538461538462	chr17_67945409_67975958_+	gene_id "ENSG00000171634.17"; transcript_id "ENST00000644067.1"; gene_type "protein_coding"; gene_name "BPTF"	2192	exon_number30;exon_number29;exon_number28;exon_number27;exon_number26;exon_number25;exon_number24;exon_number23
chr2_71426460_71431428_+	25	25	0	0.189393939393939	0.0521920668058455	chr2_71426460_71431428_+	gene_id "ENSG00000075292.18"; transcript_id "ENST00000264447.8"; gene_type "protein_coding"; gene_name "ZNF638"	1159	exon_number26;exon_number25;exon_number24
chr2_3278897_3289387_-	13	13	0	1	1	chr2_3278897_3289387_-	gene_id "ENSG00000032389.12"; transcript_id "ENST00000462515.1"; gene_type "protein_coding"; gene_name "EIPR1"	356	exon_number1
chr2_99186177_99195756_+	95	95	0	0.753968253968254	1	chr2_99186177_99195756_+	gene_id "ENSG00000241962.9"; transcript_id "ENST00000424491.5"; gene_type "protein_coding"; gene_name "AC079447.1"	559	exon_number9;exon_number8;exon_number7;exon_number6;exon_number5
chr19_22653307_22654015_+	31	31	0	1	1	chr19_22653307_22654015_+	gene_id "ENSG00000229676.2"; transcript_id "ENST00000456783.2"; gene_type "protein_coding"; gene_name "ZNF492"	221	exon_number3;exon_number2
chr13_95983804_95999307_-	6	6	0	0.107142857142857	1	chr13_95983804_95999307_-	gene_id "ENSG00000102595.19"; transcript_id "ENST00000376712.4"; gene_type "protein_coding"; gene_name "UGGT2"	1496	exon_number6;exon_number7;exon_number8
chr10_74070670_74095855_+	83	83	0	0.116391184573003	0.0997596153846154	chr10_74070670_74095855_+	gene_id "ENSG00000035403.17"; transcript_id "ENST00000623461.3"; gene_type "protein_coding"; gene_name "VCL"	4339	exon_number14;exon_number13;exon_number12;exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5
chr10_32471064_32623817_+	30	30	0	1	0.91699604743083	chr10_32471064_32623817_+	gene_id "ENSG00000216937.13"; transcript_id "ENST00000545067.6"; gene_type "protein_coding"; gene_name "CCDC7"	3192	exon_number9;exon_number8;exon_number7
chrX_46651110_46653705_-	10	10	0	1	1	chrX_46651110_46653705_-	gene_id "ENSG00000065923.9"; transcript_id "ENST00000616978.4"; gene_type "protein_coding"; gene_name "SLC9A7"	201	exon_number9;exon_number10
chr7_98937156_98937820_+	78	78	0	1	0.78	chr7_98937156_98937820_+	gene_id "ENSG00000196367.13"; transcript_id "ENST00000446306.7"; gene_type "protein_coding"; gene_name "TRRAP"	291	exon_number29;exon_number28
chr1_88740988_88786213_+	23	23	0	0.479166666666667	1	chr1_88740988_88786213_+	gene_id "ENSG00000065243.19"; transcript_id "ENST00000316005.11"; gene_type "protein_coding"; gene_name "PKN2"	1226	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chrX_15809200_15815890_+	7	7	0	0.0714285714285714	0.0853658536585366	chrX_15809200_15815890_+	gene_id "ENSG00000169249.12"; transcript_id "ENST00000307771.7"; gene_type "protein_coding"; gene_name "ZRSR2"	331	exon_number8;exon_number7
chrX_3817545_3818703_-	25	25	0	1	1	chrX_3817545_3818703_-	gene_id "ENSG00000285756.1"; transcript_id "ENST00000471090.5"; gene_type "lincRNA"; gene_name "BX890604.2"	104	exon_number3;exon_number4
chr5_71504621_71511151_+	9	9	0	0.0293159609120521	0.166666666666667	chr5_71504621_71511151_+	gene_id "ENSG00000145734.18"; transcript_id "ENST00000358731.8"; gene_type "protein_coding"; gene_name "BDP1"	1816	exon_number17;exon_number16
chr6_144537582_144542870_+	27	27	0	0.0752089136490251	0.119469026548673	chr6_144537582_144542870_+	gene_id "ENSG00000152818.18"; transcript_id "ENST00000367545.7"; gene_type "protein_coding"; gene_name "UTRN"	359	exon_number45;exon_number44;exon_number43
chr5_62361242_62362541_+	48	48	0	0.0831889081455806	0.0361990950226244	chr5_62361242_62362541_+	gene_id "ENSG00000068796.16"; transcript_id "ENST00000407818.7"; gene_type "protein_coding"; gene_name "KIF2A"	244	exon_number12;exon_number11;exon_number10
chr3_18378170_18420991_-	51	51	0	0.275337837837838	0.337748344370861	chr3_18378170_18420991_-	gene_id "ENSG00000182568.16"; transcript_id "ENST00000417717.6"; gene_type "protein_coding"; gene_name "SATB1"	1591	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9
chr10_50460673_50590247_-	169	169	0	0.713080168776371	0.431603773584906	chr10_50460673_50590247_-	gene_id "ENSG00000225303.2"; transcript_id "ENST00000437213.2"; gene_type "antisense"; gene_name "AL117341.1"	371	exon_number2;exon_number1
chr3_71684572_71699708_-	6	6	0	1	0.193430656934307	chr3_71684572_71699708_-	gene_id "ENSG00000163412.12"; transcript_id "ENST00000421769.6"; gene_type "protein_coding"; gene_name "EIF4E3"	421	exon_number4;exon_number5;exon_number6;exon_number7;exon_number8
chr5_56111118_56116782_-	10	0	10	0.0636942675159236	1	chr5_56111118_56116782_-	gene_id "ENSG00000164512.17"; transcript_id "ENST00000341048.8"; gene_type "protein_coding"; gene_name "ANKRD55"	831	exon_number9;exon_number10
chr8_31087776_31091898_+	7	7	0	0.4375	0.148936170212766	chr8_31087776_31091898_+	gene_id "ENSG00000165392.9"; transcript_id "ENST00000298139.5"; gene_type "protein_coding"; gene_name "WRN"	462	exon_number16;exon_number15;exon_number14;exon_number13;exon_number12
chr8_116850618_116863259_-	1	1	0	0.0015600624024961	0.00156985871271586	chr8_116850618_116863259_-	gene_id "ENSG00000164754.14"; transcript_id "ENST00000523986.5"; gene_type "protein_coding"; gene_name "RAD21"	1634	exon_number1
chr9_124908377_124921892_-	1	1	0	0.0140845070422535	0.0163934426229508	chr9_124908377_124921892_-	gene_id "ENSG00000136935.13"; transcript_id "ENST00000373555.8"; gene_type "protein_coding"; gene_name "GOLGA1"	500	exon_number9;exon_number10;exon_number11;exon_number12
chrX_16609541_16702941_-	8	8	0	1	0.363636363636364	chrX_16609541_16702941_-	gene_id "ENSG00000047230.14"; transcript_id "ENST00000359276.8"; gene_type "protein_coding"; gene_name "CTPS2"	1714	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10;exon_number11;exon_number12;exon_number13;exon_number14;exon_number15;exon_number16;exon_number17
chr19_2278584_2279113_-	20	20	0	1	1	chr19_2278584_2279113_-	gene_id "ENSG00000188305.5"; transcript_id "ENST00000342063.4"; gene_type "protein_coding"; gene_name "PEAK3"	529	exon_number3
chr5_32414969_32417792_-	136	136	0	0.505576208178439	0.68	chr5_32414969_32417792_-	gene_id "ENSG00000056097.15"; transcript_id "ENST00000265069.12"; gene_type "protein_coding"; gene_name "ZFR"	362	exon_number4;exon_number5
chr10_11597631_11601980_-	29	29	0	0.0996563573883162	1	chr10_11597631_11601980_-	gene_id "ENSG00000148429.14"; transcript_id "ENST00000609104.5"; gene_type "protein_coding"; gene_name "USP6NL"	86	exon_number2
chr17_79077430_79077864_+	35	35	0	0.875	1	chr17_79077430_79077864_+	gene_id "ENSG00000167280.16"; transcript_id "ENST00000578419.5"; gene_type "protein_coding"; gene_name "ENGASE"	268	exon_number3;exon_number2
chr1_155649814_155766709_-	3	3	0	1	1	chr1_155649814_155766709_-	gene_id "ENSG00000116580.18"; transcript_id "ENST00000368331.5"; gene_type "protein_coding"; gene_name "GON4L"	4873	exon_number21;exon_number22;exon_number23;exon_number24;exon_number25;exon_number26;exon_number27;exon_number28;exon_number29;exon_number30;exon_number31;exon_number32
chr2_99169550_99171429_-	9	9	0	0.109756097560976	0.0245901639344262	chr2_99169550_99171429_-	gene_id "ENSG00000158411.11"; transcript_id "ENST00000483721.1"; gene_type "protein_coding"; gene_name "MITD1"	368	exon_number1
chr11_46076754_46118800_-	2	2	0	0.488372093023256	1	chr11_46076754_46118800_-	gene_id "ENSG00000254653.1"; transcript_id "ENST00000528480.1"; gene_type "lincRNA"; gene_name "AC024475.1"	603	exon_number2;exon_number1
chr13_49997074_50044768_-	12	12	0	0.0902255639097744	0.122448979591837	chr13_49997074_50044768_-	gene_id "ENSG00000204977.9"; transcript_id "ENST00000378182.3"; gene_type "protein_coding"; gene_name "TRIM13"	6516	exon_number2
chr18_21791374_21804014_+	17	17	0	0.320754716981132	0.772727272727273	chr18_21791374_21804014_+	gene_id "ENSG00000101752.11"; transcript_id "ENST00000261537.6"; gene_type "protein_coding"; gene_name "MIB1"	567	exon_number10;exon_number9;exon_number8;exon_number7
chr19_45263113_45263367_+	5	5	0	0.1	0.0378787878787879	chr19_45263113_45263367_+	gene_id "ENSG00000007047.14"; transcript_id "ENST00000590909.1"; gene_type "protein_coding"; gene_name "MARK4"	101	exon_number3;exon_number2
chr17_40273790_40277184_+	6	6	0	0.0740740740740741	1	chr17_40273790_40277184_+	gene_id "ENSG00000171475.13"; transcript_id "ENST00000585043.5"; gene_type "protein_coding"; gene_name "WIPF2"	310	exon_number7;exon_number6
chr3_15685226_15686309_-	17	17	0	0.155963302752294	0.0648854961832061	chr3_15685226_15686309_-	gene_id "ENSG00000206560.11"; transcript_id "ENST00000497037.5"; gene_type "protein_coding"; gene_name "ANKRD28"	423	exon_number19;exon_number20;exon_number21
chr3_50065031_50066502_+	1	1	0	0.00925925925925926	0.00255754475703325	chr3_50065031_50066502_+	gene_id "ENSG00000004534.14"; transcript_id "ENST00000434592.5"; gene_type "protein_coding"; gene_name "RBM6"	355	exon_number15;exon_number14
chr11_238998_244761_+	32	32	0	0.271186440677966	0.147465437788018	chr11_238998_244761_+	gene_id "ENSG00000185627.17"; transcript_id "ENST00000534590.5"; gene_type "protein_coding"; gene_name "PSMD13"	592	exon_number4;exon_number3;exon_number2
chr5_64325186_64330406_+	20	20	0	0.263157894736842	1	chr5_64325186_64330406_+	gene_id "ENSG00000164197.11"; transcript_id "ENST00000389100.8"; gene_type "protein_coding"; gene_name "RNF180"	350	exon_number7;exon_number6
chr6_30608779_30609955_-	1	1	0	0.0029940119760479	0.0153846153846154	chr6_30608779_30609955_-	gene_id "ENSG00000204569.9"; transcript_id "ENST00000376511.6"; gene_type "protein_coding"; gene_name "PPP1R10"	338	exon_number3;exon_number4;exon_number5
chr5_103129306_103149313_+	6	6	0	0.352941176470588	0.12	chr5_103129306_103149313_+	gene_id "ENSG00000145725.19"; transcript_id "ENST00000627916.2"; gene_type "protein_coding"; gene_name "PPIP5K2"	1183	exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2;exon_number1
chr15_43400044_43401850_+	46	46	0	1	1	chr15_43400044_43401850_+	gene_id "ENSG00000137822.12"; transcript_id "ENST00000260383.11"; gene_type "protein_coding"; gene_name "TUBGCP4"	311	exon_number15;exon_number14
chr19_8455405_8463686_+	222	222	0	0.246993524514339	0.123059866962306	chr19_8455405_8463686_+	gene_id "ENSG00000099783.11"; transcript_id "ENST00000593293.1"; gene_type "protein_coding"; gene_name "HNRNPM"	712	exon_number3;exon_number2;exon_number1
chr12_111513357_111520076_-	4	4	0	0.222222222222222	0.0388349514563107	chr12_111513357_111520076_-	gene_id "ENSG00000204842.15"; transcript_id "ENST00000644883.1"; gene_type "protein_coding"; gene_name "ATXN2"	766	exon_number8;exon_number9;exon_number10;exon_number11
chr5_94643273_94654752_+	75	75	0	1	1	chr5_94643273_94654752_+	gene_id "ENSG00000133302.12"; transcript_id "ENST00000265140.9"; gene_type "protein_coding"; gene_name "SLF1"	719	exon_number9;exon_number8;exon_number7;exon_number6;exon_number5
chr1_13715541_13742157_+	8	8	0	0.380952380952381	0.0239520958083832	chr1_13715541_13742157_+	gene_id "ENSG00000116731.22"; transcript_id "ENST00000376048.9"; gene_type "protein_coding"; gene_name "PRDM2"	445	exon_number5;exon_number4;exon_number3;exon_number2
chr13_77278758_77296674_-	16	16	0	1	0.0919540229885057	chr13_77278758_77296674_-	gene_id "ENSG00000005810.17"; transcript_id "ENST00000357337.10"; gene_type "protein_coding"; gene_name "MYCBP2"	443	exon_number3;exon_number4;exon_number5
chr5_149505447_149513209_-	12	12	0	1	0.0197044334975369	chr5_149505447_149513209_-	gene_id "ENSG00000113712.17"; transcript_id "ENST00000515768.5"; gene_type "protein_coding"; gene_name "CSNK1A1"	545	exon_number6;exon_number7;exon_number8;exon_number9;exon_number10
chr7_50732272_50756056_-	14	14	0	0.102941176470588	1	chr7_50732272_50756056_-	gene_id "ENSG00000106070.18"; transcript_id "ENST00000401949.5"; gene_type "protein_coding"; gene_name "GRB10"	265	exon_number3;exon_number4
chr6_148468545_148487715_+	32	32	0	0.727272727272727	0.56140350877193	chr6_148468545_148487715_+	gene_id "ENSG00000215223.3"; transcript_id "ENST00000400072.3"; gene_type "processed_pseudogene"; gene_name "CYP51A1P3"	1425	exon_number3;exon_number2;exon_number1
chr15_28280068_28293022_-	36	36	0	1	0.327272727272727	chr15_28280068_28293022_-	gene_id "ENSG00000128731.16"; transcript_id "ENST00000564734.5"; gene_type "protein_coding"; gene_name "HERC2"	353	exon_number5;exon_number6
chr3_172247533_172251541_+	406	406	0	0.883369330453564	0.71602787456446	chr3_172247533_172251541_+	gene_id "ENSG00000075420.12"; transcript_id "ENST00000336824.8"; gene_type "protein_coding"; gene_name "FNDC3B"	524	exon_number6;exon_number5
chr7_6800948_6822364_-	21	21	0	1	0.709677419354839	chr7_6800948_6822364_-	gene_id "ENSG00000146574.15"; transcript_id "ENST00000467004.5"; gene_type "protein_coding"; gene_name "CCZ1B"	2525	exon_number1;exon_number2;exon_number3
chr8_117618976_117683689_-	2	2	0	1	1	NA	NA	NA	NA
chrY_19739528_19741857_-	36	36	0	1	1	chrY_19739528_19741857_-	gene_id "ENSG00000012817.15"; transcript_id "ENST00000317961.8"; gene_type "protein_coding"; gene_name "KDM5D"	426	exon_number4;exon_number5;exon_number6
chr4_39326563_39327756_-	26	26	0	0.0538302277432712	0.0762463343108504	chr4_39326563_39327756_-	gene_id "ENSG00000035928.15"; transcript_id "ENST00000349703.6"; gene_type "protein_coding"; gene_name "RFC1"	309	exon_number5;exon_number6
chr1_58506060_58536741_-	8	8	0	1	0.0184331797235023	chr1_58506060_58536741_-	gene_id "ENSG00000162600.11"; transcript_id "ENST00000421528.6"; gene_type "protein_coding"; gene_name "OMA1"	859	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7
chr14_103003928_103012188_-	40	40	0	0.272108843537415	0.740740740740741	chr14_103003928_103012188_-	gene_id "ENSG00000198752.10"; transcript_id "ENST00000561271.1"; gene_type "protein_coding"; gene_name "CDC42BPB"	351	exon_number1
chr20_19990006_19992299_+	30	30	0	0.666666666666667	0.857142857142857	chr20_19990006_19992299_+	gene_id "ENSG00000132669.13"; transcript_id "ENST00000255006.11"; gene_type "protein_coding"; gene_name "RIN2"	436	exon_number10;exon_number9
chr2_117985969_118000932_-	25	25	0	0.2	0.423728813559322	chr2_117985969_118000932_-	gene_id "ENSG00000235066.7"; transcript_id "ENST00000585381.3"; gene_type "antisense"; gene_name "AC009303.2"	1081	exon_number2;exon_number1
chr2_201407403_201420706_-	35	35	0	0.0114080834419817	0.0474254742547425	chr2_201407403_201420706_-	gene_id "ENSG00000213090.2"; transcript_id "ENST00000392253.2"; gene_type "processed_pseudogene"; gene_name "AC007256.1"	2764	exon_number1
chr3_195516842_195524896_-	8	8	0	1	0.0349344978165939	chr3_195516842_195524896_-	gene_id "ENSG00000184203.7"; transcript_id "ENST00000460437.1"; gene_type "protein_coding"; gene_name "PPP1R2"	621	exon_number1
chr4_53425872_53444103_+	20	20	0	0.0371057513914657	0.105065666041276	chr4_53425872_53444103_+	gene_id "ENSG00000145216.15"; transcript_id "ENST00000513975.5"; gene_type "protein_coding"; gene_name "FIP1L1"	650	exon_number13;exon_number12;exon_number11
chr9_112403995_112409021_+	7	7	0	0.0625	1	chr9_112403995_112409021_+	gene_id "ENSG00000119471.14"; transcript_id "ENST00000398805.7"; gene_type "protein_coding"; gene_name "HSDL2"	375	exon_number4;exon_number3;exon_number2
chr8_431341_435707_+	1	1	0	0.0727272727272727	1	chr8_431341_435707_+	gene_id "ENSG00000147364.16"; transcript_id "ENST00000524015.1"; gene_type "protein_coding"; gene_name "FBXO25"	259	exon_number1
chr2_182952405_182953331_-	14	14	0	1	0.172839506172839	chr2_182952405_182953331_-	gene_id "ENSG00000061676.14"; transcript_id "ENST00000361354.8"; gene_type "protein_coding"; gene_name "NCKAP1"	445	exon_number21;exon_number22;exon_number23
chr1_233198939_233218184_-	20	20	0	0.769230769230769	0.134228187919463	chr1_233198939_233218184_-	gene_id "ENSG00000135749.18"; transcript_id "ENST00000324142.4"; gene_type "protein_coding"; gene_name "PCNX2"	1114	exon_number5;exon_number6;exon_number7;exon_number8
chr2_168063500_168129758_-	94	94	0	0.576687116564417	0.0956256358087487	chr2_168063500_168129758_-	gene_id "ENSG00000198648.10"; transcript_id "ENST00000487143.5"; gene_type "protein_coding"; gene_name "STK39"	471	exon_number1;exon_number2;exon_number3;exon_number4;exon_number5
chr5_37100395_37100604_+	30	0	30	1	1	NA	NA	NA	NA
chr1_179996553_179997175_+	35	35	0	0.228758169934641	0.843478260869565	chr1_179996553_179997175_+	gene_id "ENSG00000135837.15"; transcript_id "ENST00000367607.7"; gene_type "protein_coding"; gene_name "CEP350"	622	exon_number6
chr2_189728660_189744788_+	18	18	0	1	0.666666666666667	chr2_189728660_189744788_+	gene_id "ENSG00000151687.14"; transcript_id "ENST00000313581.4"; gene_type "protein_coding"; gene_name "ANKAR"	1018	exon_number21;exon_number20;exon_number19;exon_number18;exon_number17;exon_number16;exon_number15;exon_number14
chr2_98600583_98604191_-	3	3	0	1	0.157894736842105	chr2_98600583_98604191_-	gene_id "ENSG00000183513.8"; transcript_id "ENST00000409997.1"; gene_type "protein_coding"; gene_name "COA5"	346	exon_number2;exon_number3
chr7_158869855_158876691_+	117	117	0	0.418639053254438	0.416370106761566	chr7_158869855_158876691_+	gene_id "ENSG00000126870.15"; transcript_id "ENST00000407559.7"; gene_type "protein_coding"; gene_name "WDR60"	555	exon_number4;exon_number3;exon_number2
chr19_34458769_34464131_+	34	34	0	0.16504854368932	0.0807600950118765	chr19_34458769_34464131_+	gene_id "ENSG00000126261.12"; transcript_id "ENST00000586313.1"; gene_type "protein_coding"; gene_name "UBA2"	356	exon_number12;exon_number11;exon_number10
chr15_43814501_43815074_-	3	3	0	0.033695652173913	0.00452488687782805	chr15_43814501_43815074_-	gene_id "ENSG00000140259.6"; transcript_id "ENST00000267812.3"; gene_type "protein_coding"; gene_name "MFAP1"	316	exon_number3;exon_number4
chr15_32522448_32533368_-	30	30	0	0.697674418604651	0.923664122137405	chr15_32522448_32533368_-	gene_id "ENSG00000223509.8"; transcript_id "ENST00000561563.6"; gene_type "transcribed_processed_pseudogene"; gene_name "AC135983.2"	1138	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr2_168138084_168182086_-	1	1	0	1	1	chr2_168138084_168182086_-	gene_id "ENSG00000198648.10"; transcript_id "ENST00000355999.4"; gene_type "protein_coding"; gene_name "STK39"	647	exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8
chr6_6248312_6250929_-	22	22	0	0.0422264875239923	0.0105011933174224	chr6_6248312_6250929_-	gene_id "ENSG00000124491.15"; transcript_id "ENST00000264870.7"; gene_type "protein_coding"; gene_name "F13A1"	225	exon_number5;exon_number6
chr17_19958014_19958567_-	51	51	0	0.510028653295129	1	chr17_19958014_19958567_-	gene_id "ENSG00000108599.14"; transcript_id "ENST00000582611.5"; gene_type "protein_coding"; gene_name "AKAP10"	553	exon_number4
chr6_129638394_129642018_-	13	13	0	0.0402476780185759	0.0673575129533679	chr6_129638394_129642018_-	gene_id "ENSG00000146376.10"; transcript_id "ENST00000368149.2"; gene_type "protein_coding"; gene_name "ARHGAP18"	437	exon_number2;exon_number3
chr3_195688533_195699207_+	25	25	0	1	1	chr3_195688533_195699207_+	gene_id "ENSG00000242086.8"; transcript_id "ENST00000597482.5"; gene_type "lincRNA"; gene_name "MUC20-OT1"	768	exon_number5;exon_number4;exon_number3;exon_number2
chr11_13372166_13376728_+	13	13	0	0.138297872340426	1	chr11_13372166_13376728_+	gene_id "ENSG00000133794.17"; transcript_id "ENST00000389707.8"; gene_type "protein_coding"; gene_name "ARNTL"	587	exon_number16;exon_number15;exon_number14;exon_number13
chr5_87331348_87338091_+	134	134	0	0.730290456431535	0.905405405405405	chr5_87331348_87338091_+	gene_id "ENSG00000145715.14"; transcript_id "ENST00000456692.6"; gene_type "protein_coding"; gene_name "RASA1"	474	exon_number5;exon_number4;exon_number3;exon_number2
chr1_25223229_25228235_-	1	1	0	1	0.000455996352029184	chr1_25223229_25228235_-	gene_id "ENSG00000117614.9"; transcript_id "ENST00000354361.3"; gene_type "protein_coding"; gene_name "SYF2"	305	exon_number3;exon_number4;exon_number5
chr4_109688232_109688402_+	3	3	0	1	1	NA	NA	NA	NA
chr3_158122103_158123991_+	294	294	0	0.75968992248062	0.551594746716698	chr3_158122103_158123991_+	gene_id "ENSG00000174891.12"; transcript_id "ENST00000611884.4"; gene_type "protein_coding"; gene_name "RSRC1"	320	exon_number3;exon_number2
chr5_109845865_109847790_+	23	23	0	0.109004739336493	0.48936170212766	chr5_109845865_109847790_+	gene_id "ENSG00000112893.9"; transcript_id "ENST00000261483.4"; gene_type "protein_coding"; gene_name "MAN2A1"	274	exon_number19;exon_number18
